orderid,orderdate,shipmode,customerid,productid,category,subcategory,quantity,profit,discountpercentage,price
US-2017-108014,2017-11-19,Standard Class,JH-15430,OFF-BI-10003984,Office Supplies,Binders,7,-45.93,70,59.91
CA-2017-160325,2017-09-24,Same Day,BP-11095,TEC-PH-10000984,Technology,Phones,2,109.75,0,391.98
CA-2017-160325,2017-09-24,Same Day,BP-11095,TEC-PH-10001944,Technology,Phones,3,131.36,0,437.85
CA-2015-159779,2015-09-25,Standard Class,SB-20185,OFF-BI-10002735,Office Supplies,Binders,2,32.25,0,68.62
CA-2017-151176,2017-02-13,Standard Class,SV-20785,OFF-SU-10001165,Office Supplies,Supplies,3,6.51,0,25.02
CA-2017-151176,2017-02-13,Standard Class,SV-20785,OFF-AR-10000614,Office Supplies,Art,3,2.78,0,10.71
CA-2014-108903,2014-10-03,Same Day,DO-13435,OFF-AR-10004010,Office Supplies,Art,2,4.2,20,55.98
CA-2014-108903,2014-10-03,Same Day,DO-13435,OFF-EN-10004030,Office Supplies,Envelopes,5,4.89,20,14.48
CA-2014-108903,2014-10-03,Same Day,DO-13435,TEC-AC-10003023,Technology,Accessories,3,-3.56,20,142.49
CA-2016-117919,2016-08-27,Second Class,TB-21355,OFF-ST-10003572,Office Supplies,Storage,1,1.06,20,14.16
CA-2016-117919,2016-08-27,Second Class,TB-21355,OFF-PA-10004353,Office Supplies,Paper,5,27.97,20,79.92
CA-2015-142475,2015-12-03,Standard Class,BS-11380,OFF-BI-10003718,Office Supplies,Binders,6,206.62,20,590.35
CA-2016-134516,2016-09-20,Standard Class,FM-14215,FUR-FU-10001546,Furniture,Furnishings,2,1.07,20,17.09
CA-2016-134516,2016-09-20,Standard Class,FM-14215,FUR-CH-10002880,Furniture,Chairs,1,-11.07,20,98.39
CA-2017-105193,2017-03-25,Standard Class,JL-15835,OFF-AR-10001547,Office Supplies,Art,5,2.98,0,11.05
CA-2015-168634,2015-12-06,Standard Class,AF-10870,OFF-AP-10001626,Office Supplies,Appliances,2,2.02,0,7.78
CA-2017-117198,2017-08-31,Standard Class,BG-11035,TEC-AC-10003033,Technology,Accessories,2,217.77,0,659.9
CA-2015-145828,2015-10-05,First Class,MB-17305,TEC-AC-10002323,Technology,Accessories,3,-4.64,20,53.04
CA-2017-121027,2017-08-18,Standard Class,HW-14935,TEC-AC-10002049,Technology,Accessories,2,371.32,0,843.9
CA-2017-121027,2017-08-18,Standard Class,HW-14935,TEC-AC-10002253,Technology,Accessories,9,224.42,0,1496.16
CA-2016-147431,2016-02-02,Standard Class,AB-10105,OFF-ST-10003994,Office Supplies,Storage,2,5.9,0,117.96
CA-2016-158001,2016-08-23,Standard Class,JP-15460,OFF-AR-10002399,Office Supplies,Art,5,8.73,0,21.3
CA-2016-158001,2016-08-23,Standard Class,JP-15460,OFF-AP-10002118,Office Supplies,Appliances,5,281.02,0,1040.8
CA-2016-158001,2016-08-23,Standard Class,JP-15460,OFF-AR-10001954,Office Supplies,Art,6,7.92,0,29.34
CA-2017-125745,2017-06-30,Standard Class,DV-13045,FUR-FU-10001591,Furniture,Furnishings,2,5.37,20,19.52
CA-2015-101154,2015-09-18,First Class,CM-12190,OFF-ST-10004186,Office Supplies,Storage,4,8.88,0,443.92
US-2016-124163,2016-09-25,Standard Class,SC-20695,TEC-AC-10001908,Technology,Accessories,5,174.98,0,499.95
US-2016-124163,2016-09-25,Standard Class,SC-20695,OFF-AR-10000817,Office Supplies,Art,1,1.03,0,3.04
US-2016-124163,2016-09-25,Standard Class,SC-20695,FUR-CH-10004218,Furniture,Chairs,2,50.49,0,201.96
US-2016-124163,2016-09-25,Standard Class,SC-20695,FUR-FU-10000755,Furniture,Furnishings,11,17.16,0,68.64
CA-2016-121748,2016-10-24,Second Class,VW-21775,TEC-AC-10003063,Technology,Accessories,4,21.0,0,100.0
CA-2016-121748,2016-10-24,Second Class,VW-21775,TEC-AC-10002637,Technology,Accessories,2,21.6,0,359.98
CA-2014-126683,2014-09-29,Second Class,PP-18955,FUR-FU-10001706,Furniture,Furnishings,2,2.96,0,6.16
CA-2014-126683,2014-09-29,Second Class,PP-18955,FUR-TA-10002958,Furniture,Tables,9,399.3,0,2348.82
CA-2017-148810,2017-06-26,Standard Class,DR-12880,OFF-LA-10004689,Office Supplies,Labels,6,4.68,20,13.87
CA-2017-148810,2017-06-26,Standard Class,DR-12880,FUR-CH-10001545,Furniture,Chairs,3,-13.68,20,273.55
US-2016-146066,2016-08-21,Second Class,RB-19465,FUR-TA-10002530,Furniture,Tables,9,-339.71,40,815.29
CA-2014-127614,2014-02-11,Standard Class,NF-18385,TEC-AC-10001432,Technology,Accessories,3,103.16,0,234.45
CA-2014-127614,2014-02-11,Standard Class,NF-18385,FUR-TA-10003715,Furniture,Tables,6,75.37,0,1256.22
CA-2014-127614,2014-02-11,Standard Class,NF-18385,OFF-BI-10003291,Office Supplies,Binders,2,8.21,0,17.46
CA-2016-101742,2016-09-23,Second Class,CR-12580,OFF-BI-10004187,Office Supplies,Binders,7,3.68,20,10.53
CA-2015-134943,2015-12-05,First Class,SU-20665,OFF-BI-10000666,Office Supplies,Binders,5,76.4,0,152.8
CA-2017-123022,2017-09-03,Standard Class,SC-20050,OFF-BI-10002225,Office Supplies,Binders,5,28.9,20,82.56
CA-2017-123022,2017-09-03,Standard Class,SC-20050,TEC-AC-10000474,Technology,Accessories,3,85.49,0,284.97
CA-2017-113208,2017-03-26,Standard Class,ML-18040,FUR-FU-10004245,Furniture,Furnishings,3,23.12,0,60.84
CA-2014-154893,2014-12-21,Standard Class,GM-14440,FUR-CH-10004287,Furniture,Chairs,6,149.15,20,1325.76
CA-2014-154893,2014-12-21,Standard Class,GM-14440,FUR-CH-10000595,Furniture,Chairs,3,35.76,20,572.16
CA-2014-147900,2014-09-23,Standard Class,JK-15640,OFF-PA-10003063,Office Supplies,Paper,9,10.08,20,28.8
CA-2017-106355,2017-04-02,First Class,AT-10435,OFF-AR-10000246,Office Supplies,Art,4,2.89,0,11.12
CA-2016-127985,2016-04-01,Second Class,DB-12910,FUR-FU-10003274,Furniture,Furnishings,4,3.1,0,7.04
CA-2015-166604,2015-05-15,Second Class,AH-10690,OFF-EN-10004147,Office Supplies,Envelopes,3,8.79,0,17.94
CA-2017-120719,2017-03-23,First Class,SJ-20125,OFF-BI-10002103,Office Supplies,Binders,5,11.3,20,34.76
CA-2017-127117,2017-04-14,Standard Class,HM-14860,FUR-FU-10004018,Furniture,Furnishings,5,20.1,0,74.45
CA-2015-104241,2015-01-04,Standard Class,AG-10495,FUR-FU-10001473,Furniture,Furnishings,14,69.2,0,192.22
CA-2017-168179,2017-11-02,Standard Class,JB-16000,OFF-PA-10001800,Office Supplies,Paper,3,9.33,0,19.44
CA-2017-142342,2017-07-17,Second Class,AJ-10795,OFF-PA-10004609,Office Supplies,Paper,5,15.55,0,32.4
CA-2017-142342,2017-07-17,Second Class,AJ-10795,OFF-EN-10002592,Office Supplies,Envelopes,5,28.95,0,57.9
CA-2017-142342,2017-07-17,Second Class,AJ-10795,OFF-ST-10002957,Office Supplies,Storage,2,0.0,0,10.56
CA-2017-142342,2017-07-17,Second Class,AJ-10795,FUR-BO-10002613,Furniture,Bookcases,5,210.74,15,1194.17
CA-2017-109099,2017-10-06,Standard Class,MM-18280,OFF-PA-10001033,Office Supplies,Paper,1,20.09,0,40.99
US-2014-134187,2014-11-04,Standard Class,TH-21235,OFF-AR-10000940,Office Supplies,Art,1,0.79,0,2.94
CA-2016-145261,2016-12-18,First Class,AH-10120,OFF-BI-10001670,Office Supplies,Binders,4,-30.16,70,45.24
CA-2016-145261,2016-12-18,First Class,AH-10120,OFF-AR-10004078,Office Supplies,Art,4,2.34,20,18.69
CA-2016-145261,2016-12-18,First Class,AH-10120,OFF-PA-10003036,Office Supplies,Paper,2,3.79,20,11.65
CA-2016-145261,2016-12-18,First Class,AH-10120,TEC-AC-10000991,Technology,Accessories,3,-8.46,20,112.78
CA-2016-145261,2016-12-18,First Class,AH-10120,FUR-TA-10002530,Furniture,Tables,5,-264.22,50,377.45
CA-2016-145261,2016-12-18,First Class,AH-10120,OFF-LA-10000407,Office Supplies,Labels,4,5.18,20,15.94
CA-2016-145261,2016-12-18,First Class,AH-10120,TEC-PH-10004833,Technology,Phones,3,-7.17,20,28.68
CA-2016-108875,2016-09-24,Standard Class,CL-12700,FUR-FU-10002671,Furniture,Furnishings,2,7.5,20,21.44
CA-2016-108875,2016-09-24,Standard Class,CL-12700,OFF-ST-10001370,Office Supplies,Storage,9,-95.82,20,511.06
CA-2016-141957,2016-07-21,Same Day,JG-15310,OFF-AR-10000914,Office Supplies,Art,2,1.4,20,18.66
CA-2016-141957,2016-07-21,Same Day,JG-15310,OFF-BI-10001116,Office Supplies,Binders,7,-8.13,70,11.09
CA-2016-141957,2016-07-21,Same Day,JG-15310,OFF-ST-10002276,Office Supplies,Storage,1,4.17,20,66.69
CA-2016-141957,2016-07-21,Same Day,JG-15310,OFF-ST-10004340,Office Supplies,Storage,2,8.71,20,99.49
CA-2016-142405,2016-06-11,Standard Class,SE-20110,OFF-LA-10004093,Office Supplies,Labels,2,6.87,0,14.62
CA-2016-142405,2016-06-11,Standard Class,SE-20110,OFF-BI-10004728,Office Supplies,Binders,14,17.54,20,53.98
CA-2016-142405,2016-06-11,Standard Class,SE-20110,TEC-AC-10003095,Technology,Accessories,3,132.59,0,389.97
CA-2015-141012,2015-06-09,Second Class,TG-21640,FUR-FU-10003192,Furniture,Furnishings,4,92.39,0,355.36
CA-2015-141012,2015-06-09,Second Class,TG-21640,TEC-PH-10004522,Technology,Phones,3,8.77,20,140.38
CA-2017-127922,2017-10-27,Standard Class,SH-19975,OFF-EN-10003068,Office Supplies,Envelopes,2,5.54,20,15.84
CA-2017-127922,2017-10-27,Standard Class,SH-19975,OFF-PA-10001204,Office Supplies,Paper,2,2.64,20,8.45
CA-2016-146318,2016-01-22,Standard Class,MC-17275,OFF-PA-10003953,Office Supplies,Paper,2,6.22,0,12.96
CA-2014-135993,2014-05-28,Standard Class,PJ-18835,TEC-PH-10001552,Technology,Phones,6,5.74,20,57.41
CA-2014-135993,2014-05-28,Standard Class,PJ-18835,TEC-AC-10004877,Technology,Accessories,4,2.21,0,27.6
CA-2014-126802,2014-12-29,Standard Class,ZC-21910,FUR-FU-10000193,Furniture,Furnishings,3,-50.67,60,38.98
CA-2016-143924,2016-07-28,Standard Class,SC-20680,OFF-FA-10000735,Office Supplies,Fasteners,7,9.2,0,20.44
CA-2016-143924,2016-07-28,Standard Class,SC-20680,OFF-PA-10002120,Office Supplies,Paper,2,53.86,0,109.92
CA-2016-141551,2016-09-24,Standard Class,BP-11230,OFF-BI-10001249,Office Supplies,Binders,1,2.93,0,6.38
CA-2016-141551,2016-09-24,Standard Class,BP-11230,OFF-PA-10001569,Office Supplies,Paper,1,3.11,0,6.48
CA-2014-164315,2014-04-02,Standard Class,RD-19585,OFF-PA-10004248,Office Supplies,Paper,3,7.13,0,15.84
CA-2014-164315,2014-04-02,Standard Class,RD-19585,TEC-PH-10001128,Technology,Phones,7,293.98,0,1049.93
CA-2014-164315,2014-04-02,Standard Class,RD-19585,OFF-AP-10003842,Office Supplies,Appliances,5,40.27,0,154.9
CA-2015-131072,2015-11-05,Same Day,KL-16645,OFF-BI-10002794,Office Supplies,Binders,3,35.65,20,98.35
CA-2014-131541,2014-07-28,Same Day,CK-12205,OFF-FA-10000621,Office Supplies,Fasteners,5,5.19,20,14.32
CA-2014-131541,2014-07-28,Same Day,CK-12205,FUR-FU-10003623,Furniture,Furnishings,6,12.99,20,129.89
CA-2014-131541,2014-07-28,Same Day,CK-12205,OFF-EN-10000781,Office Supplies,Envelopes,7,16.52,20,48.94
CA-2015-119550,2015-12-26,Standard Class,RB-19705,FUR-CH-10002044,Furniture,Chairs,3,-90.38,30,275.06
US-2015-138093,2015-12-10,Standard Class,KM-16225,OFF-AR-10000817,Office Supplies,Art,9,9.3,0,27.36
US-2015-138093,2015-12-10,Standard Class,KM-16225,OFF-PA-10001509,Office Supplies,Paper,5,20.59,0,44.75
US-2015-138093,2015-12-10,Standard Class,KM-16225,TEC-PH-10004667,Technology,Phones,1,36.45,0,134.99
US-2015-138093,2015-12-10,Standard Class,KM-16225,OFF-PA-10000143,Office Supplies,Paper,5,12.67,0,26.4
US-2015-138093,2015-12-10,Standard Class,KM-16225,FUR-CH-10000785,Furniture,Chairs,3,141.16,0,542.94
CA-2016-126165,2016-05-05,Second Class,AH-10465,FUR-TA-10001676,Furniture,Tables,2,-1.78,20,71.09
CA-2017-126123,2017-10-14,Standard Class,AG-10765,OFF-BI-10000309,Office Supplies,Binders,9,-42.46,80,27.4
CA-2017-126123,2017-10-14,Standard Class,AG-10765,OFF-BI-10004224,Office Supplies,Binders,1,-23.55,80,13.46
CA-2016-143441,2016-11-05,Same Day,EB-14170,OFF-LA-10002312,Office Supplies,Labels,1,4.44,20,11.84
CA-2017-148320,2017-11-03,Standard Class,PG-18895,OFF-PA-10003022,Office Supplies,Paper,6,17.58,0,35.88
CA-2016-125661,2016-11-24,First Class,CA-12055,OFF-EN-10001532,Office Supplies,Envelopes,3,15.28,20,40.75
CA-2016-125661,2016-11-24,First Class,CA-12055,TEC-AC-10004855,Technology,Accessories,5,-22.74,20,139.96
US-2014-123519,2014-12-14,Standard Class,SS-20875,OFF-AR-10003829,Office Supplies,Art,1,0.3,20,2.62
US-2014-123519,2014-12-14,Standard Class,SS-20875,FUR-TA-10002645,Furniture,Tables,1,-52.34,40,136.53
US-2014-123519,2014-12-14,Standard Class,SS-20875,TEC-AC-10003033,Technology,Accessories,1,42.89,20,263.96
CA-2014-155593,2014-11-03,Standard Class,RP-19390,OFF-SU-10002522,Office Supplies,Supplies,3,3.38,0,11.64
CA-2017-136000,2017-09-22,Second Class,SC-20440,OFF-BI-10004828,Office Supplies,Binders,3,14.56,20,40.18
US-2015-160857,2015-05-08,Standard Class,NW-18400,FUR-FU-10001095,Furniture,Furnishings,3,30.19,0,79.44
US-2015-160857,2015-05-08,Standard Class,NW-18400,OFF-SU-10000157,Office Supplies,Supplies,3,7.16,0,357.93
US-2015-160857,2015-05-08,Standard Class,NW-18400,FUR-CH-10002647,Furniture,Chairs,2,21.29,10,127.76
US-2015-160857,2015-05-08,Standard Class,NW-18400,TEC-CO-10004115,Technology,Copiers,7,1014.98,20,2799.94
US-2015-160857,2015-05-08,Standard Class,NW-18400,OFF-PA-10003363,Office Supplies,Paper,3,9.33,0,19.44
CA-2017-115805,2017-07-31,Same Day,KW-16435,TEC-PH-10003092,Technology,Phones,1,4.14,20,36.79
US-2014-143707,2014-03-01,Standard Class,HR-14770,TEC-PH-10003655,Technology,Phones,3,1.6,0,5.94
CA-2017-116939,2017-09-25,Standard Class,AG-10900,OFF-ST-10001476,Office Supplies,Storage,5,47.94,0,177.55
CA-2015-124107,2015-10-09,Second Class,BM-11650,TEC-AC-10002049,Technology,Accessories,5,111.59,0,619.95
CA-2015-124107,2015-10-09,Second Class,BM-11650,TEC-PH-10003875,Technology,Phones,3,8.46,0,29.16
CA-2015-124107,2015-10-09,Second Class,BM-11650,OFF-EN-10003286,Office Supplies,Envelopes,7,27.24,0,57.96
CA-2015-124107,2015-10-09,Second Class,BM-11650,OFF-AP-10003971,Office Supplies,Appliances,3,5.23,10,29.4
CA-2017-126550,2017-03-29,Second Class,RD-19720,OFF-ST-10001031,Office Supplies,Storage,5,21.16,0,81.4
CA-2015-138674,2015-11-14,First Class,KB-16585,OFF-FA-10000304,Office Supplies,Fasteners,5,2.29,20,8.72
CA-2015-138674,2015-11-14,First Class,KB-16585,TEC-AC-10000358,Technology,Accessories,3,4.56,20,91.18
CA-2015-138674,2015-11-14,First Class,KB-16585,TEC-AC-10002800,Technology,Accessories,4,29.99,20,159.97
CA-2016-165820,2016-09-26,Standard Class,DW-13585,OFF-PA-10004735,Office Supplies,Paper,2,6.22,0,12.96
CA-2014-103191,2014-09-22,Standard Class,VG-21805,OFF-ST-10002574,Office Supplies,Storage,3,-82.88,20,331.54
CA-2015-103933,2015-09-25,First Class,DR-12880,TEC-AC-10004171,Technology,Accessories,9,395.96,0,899.91
CA-2015-110548,2015-05-04,Standard Class,AH-10690,TEC-PH-10002922,Technology,Phones,7,118.29,20,946.34
CA-2017-117324,2017-12-08,Standard Class,JP-15520,TEC-AC-10003023,Technology,Accessories,3,32.06,0,178.11
CA-2017-117324,2017-12-08,Standard Class,JP-15520,OFF-AP-10003590,Office Supplies,Appliances,3,305.13,0,1089.75
CA-2017-117324,2017-12-08,Standard Class,JP-15520,OFF-LA-10003510,Office Supplies,Labels,2,28.09,0,61.06
CA-2017-117324,2017-12-08,Standard Class,JP-15520,FUR-BO-10003159,Furniture,Bookcases,4,41.39,0,459.92
CA-2017-117324,2017-12-08,Standard Class,JP-15520,OFF-PA-10002713,Office Supplies,Paper,4,12.66,0,27.52
CA-2017-143574,2017-06-29,First Class,DR-12880,FUR-BO-10002598,Furniture,Bookcases,9,185.26,0,638.82
CA-2017-143574,2017-06-29,First Class,DR-12880,OFF-SU-10002537,Office Supplies,Supplies,3,7.98,0,30.69
CA-2017-143574,2017-06-29,First Class,DR-12880,FUR-FU-10003976,Furniture,Furnishings,2,8.55,0,25.16
CA-2014-111773,2014-06-29,Standard Class,JK-15625,OFF-BI-10000174,Office Supplies,Binders,3,4.87,20,13.92
CA-2014-148614,2014-01-20,Standard Class,MV-17485,OFF-PA-10002893,Office Supplies,Paper,2,9.29,0,19.36
CA-2014-148614,2014-01-20,Standard Class,MV-17485,FUR-FU-10003194,Furniture,Furnishings,2,5.79,0,19.3
CA-2017-156139,2016-12-31,Standard Class,BP-11155,OFF-BI-10004233,Office Supplies,Binders,3,13.43,20,38.38
US-2017-147886,2017-03-28,First Class,DH-13075,OFF-PA-10000232,Office Supplies,Paper,2,6.35,0,12.96
US-2017-147886,2017-03-28,First Class,DH-13075,FUR-FU-10001095,Furniture,Furnishings,1,10.06,0,26.48
US-2017-147886,2017-03-28,First Class,DH-13075,TEC-MA-10004679,Technology,Machines,2,53.27,20,532.72
US-2017-147886,2017-03-28,First Class,DH-13075,OFF-PA-10003651,Office Supplies,Paper,4,12.83,0,26.72
US-2017-147886,2017-03-28,First Class,DH-13075,OFF-PA-10000743,Office Supplies,Paper,3,9.62,0,20.04
US-2017-147886,2017-03-28,First Class,DH-13075,OFF-ST-10002743,Office Supplies,Storage,7,7.95,0,795.48
US-2017-147886,2017-03-28,First Class,DH-13075,FUR-FU-10003829,Furniture,Furnishings,7,6.9,0,21.56
CA-2016-113733,2016-12-08,Standard Class,LH-16900,TEC-PH-10002496,Technology,Phones,2,31.2,20,249.58
CA-2016-113733,2016-12-08,Standard Class,LH-16900,TEC-AC-10002473,Technology,Accessories,3,17.88,20,68.11
CA-2016-113733,2016-12-08,Standard Class,LH-16900,TEC-AC-10004877,Technology,Accessories,3,-2.48,20,16.56
CA-2017-104913,2017-11-18,Standard Class,DK-13090,TEC-PH-10000923,Technology,Phones,5,36.73,0,74.95
CA-2014-145800,2014-05-30,Standard Class,SS-20410,FUR-TA-10001539,Furniture,Tables,3,-184.84,50,355.46
CA-2016-125850,2016-01-22,Standard Class,FP-14320,OFF-LA-10003498,Office Supplies,Labels,3,22.2,0,44.4
CA-2016-125850,2016-01-22,Standard Class,FP-14320,OFF-LA-10004484,Office Supplies,Labels,5,9.5,0,20.65
CA-2016-118514,2016-02-03,Standard Class,LC-17050,FUR-CH-10000015,Furniture,Chairs,4,225.26,0,866.4
CA-2015-150749,2015-03-29,Second Class,AS-10240,OFF-AR-10003732,Office Supplies,Art,2,1.45,0,5.56
CA-2014-163748,2014-10-14,Standard Class,HG-15025,OFF-AP-10004052,Office Supplies,Appliances,4,-8.53,80,3.16
CA-2014-163748,2014-10-14,Standard Class,HG-15025,TEC-CO-10002095,Technology,Copiers,5,624.99,20,1999.96
CA-2015-119634,2015-08-11,Standard Class,BW-11065,FUR-FU-10004270,Furniture,Furnishings,3,12.11,20,46.15
CA-2015-149300,2015-11-22,First Class,BH-11710,TEC-MA-10000423,Technology,Machines,3,-1.98,50,32.99
US-2016-111528,2016-12-30,Same Day,JP-16135,OFF-ST-10001526,Office Supplies,Storage,4,125.14,0,481.32
US-2016-111528,2016-12-30,Same Day,JP-16135,OFF-BI-10002194,Office Supplies,Binders,1,2.15,20,6.38
CA-2017-158169,2017-08-12,First Class,JM-16195,OFF-AP-10000828,Office Supplies,Appliances,3,152.02,0,542.94
CA-2017-158169,2017-08-12,First Class,JM-16195,FUR-FU-10001473,Furniture,Furnishings,4,19.77,0,54.92
CA-2015-162047,2015-11-03,First Class,FH-14365,FUR-CH-10004983,Furniture,Chairs,10,209.27,10,1448.82
CA-2015-117772,2015-09-10,Second Class,MC-17575,OFF-ST-10003994,Office Supplies,Storage,6,17.69,0,353.88
US-2014-126340,2014-11-08,Standard Class,EB-13870,TEC-PH-10004447,Technology,Phones,3,25.02,20,333.58
CA-2016-149685,2016-10-08,Standard Class,PM-19135,OFF-LA-10004545,Office Supplies,Labels,6,20.3,20,60.14
CA-2017-126396,2017-09-08,Second Class,AR-10345,TEC-AC-10003116,Technology,Accessories,6,20.24,20,85.2
CA-2015-154900,2015-02-25,Standard Class,SS-20875,OFF-LA-10001641,Office Supplies,Labels,1,1.51,0,3.15
CA-2015-154900,2015-02-25,Standard Class,SS-20875,OFF-PA-10002377,Office Supplies,Paper,4,10.22,0,22.72
CA-2015-103835,2015-09-24,Standard Class,SC-20440,FUR-FU-10000010,Furniture,Furnishings,3,4.62,0,14.91
CA-2015-103835,2015-09-24,Standard Class,SC-20440,OFF-AP-10002651,Office Supplies,Appliances,4,335.85,0,1158.12
CA-2015-158939,2015-11-26,Standard Class,EA-14035,TEC-CO-10002313,Technology,Copiers,1,234.0,0,599.99
CA-2016-117408,2016-08-31,Standard Class,TP-21130,OFF-ST-10001580,Office Supplies,Storage,2,2.4,20,23.97
CA-2016-142398,2016-04-12,Standard Class,BP-11290,FUR-CH-10001545,Furniture,Chairs,7,-31.91,20,638.29
CA-2016-142398,2016-04-12,Standard Class,BP-11290,OFF-BI-10004826,Office Supplies,Binders,1,4.62,20,13.21
CA-2016-105277,2016-12-04,Standard Class,LM-17065,OFF-BI-10000301,Office Supplies,Binders,3,5.82,20,15.53
CA-2016-112060,2016-12-04,Standard Class,KT-16465,OFF-PA-10000994,Office Supplies,Paper,1,50.33,0,104.85
CA-2014-105270,2014-11-11,Standard Class,AP-10915,OFF-AR-10003156,Office Supplies,Art,3,7.92,0,30.48
CA-2014-105270,2014-11-11,Standard Class,AP-10915,FUR-CH-10000988,Furniture,Chairs,1,11.26,20,112.65
US-2015-159513,2015-04-02,Standard Class,JD-15790,TEC-MA-10003329,Technology,Machines,3,24.29,20,71.98
CA-2015-155586,2015-12-12,Second Class,XP-21865,OFF-AR-10001547,Office Supplies,Art,1,0.6,0,2.21
CA-2015-155586,2015-12-12,Second Class,XP-21865,OFF-EN-10003072,Office Supplies,Envelopes,4,7.45,0,15.52
CA-2015-155586,2015-12-12,Second Class,XP-21865,OFF-PA-10000726,Office Supplies,Paper,4,16.4,0,36.44
CA-2017-141117,2017-10-02,Standard Class,JK-16090,FUR-BO-10001972,Furniture,Bookcases,6,-384.72,70,217.76
CA-2017-141117,2017-10-02,Standard Class,JK-16090,OFF-SU-10004664,Office Supplies,Supplies,6,4.4,20,39.07
CA-2017-141117,2017-10-02,Standard Class,JK-16090,OFF-BI-10003676,Office Supplies,Binders,7,-16.6,70,22.64
CA-2017-141117,2017-10-02,Standard Class,JK-16090,OFF-AR-10003727,Office Supplies,Art,7,10.7,20,95.14
CA-2017-115070,2017-04-10,Second Class,MG-18205,FUR-FU-10003829,Furniture,Furnishings,5,1.85,20,12.32
CA-2017-115070,2017-04-10,Second Class,MG-18205,OFF-BI-10003712,Office Supplies,Binders,3,-3.09,70,4.42
CA-2017-140186,2017-09-29,First Class,PG-18820,OFF-FA-10002280,Office Supplies,Fasteners,7,16.8,0,35.0
CA-2017-140186,2017-09-29,First Class,PG-18820,FUR-CH-10002961,Furniture,Chairs,1,0.0,20,72.78
CA-2017-140186,2017-09-29,First Class,PG-18820,OFF-AP-10002578,Office Supplies,Appliances,2,25.44,0,97.84
CA-2017-140186,2017-09-29,First Class,PG-18820,FUR-FU-10004848,Furniture,Furnishings,1,15.53,0,51.75
CA-2017-140186,2017-09-29,First Class,PG-18820,OFF-BI-10003364,Office Supplies,Binders,2,16.34,20,46.67
CA-2014-124856,2014-09-29,Second Class,LD-17005,OFF-ST-10002615,Office Supplies,Storage,9,362.84,0,1395.54
CA-2014-124856,2014-09-29,Second Class,LD-17005,FUR-FU-10000521,Furniture,Furnishings,4,36.38,0,117.36
CA-2014-124856,2014-09-29,Second Class,LD-17005,OFF-LA-10000121,Office Supplies,Labels,3,8.69,0,18.9
CA-2014-124856,2014-09-29,Second Class,LD-17005,OFF-PA-10001289,Office Supplies,Paper,2,37.98,0,77.52
CA-2014-166716,2014-08-20,Second Class,CR-12730,FUR-CH-10004495,Furniture,Chairs,2,-6.02,30,421.37
CA-2014-123225,2014-07-11,First Class,MN-17935,TEC-PH-10000895,Technology,Phones,4,43.2,20,575.97
